state,income_employee_day,employees_business,salary_employee_day
Nuevo Leon,10388.514849601712,8,477.6691986684105
Veracruz,3835.4366869822484,4,96.98518153846155
Puebla,3946.377409962811,4,127.02998664122136
Guerrero,2063.2425304143962,5,30.906727601064503
Mexico,3679.6488965952085,5,50.08689689545428
Puebla,7101.327374310843,4,163.89868635140454
Guerrero,6090.654115734453,5,194.70050736716468
Puebla,2832.0768937342,5,124.71374284488985
Jalisco,4245.975785051451,5,165.19233222101093
Mexico,3795.1035070012726,3,27.006334515366426
Oaxaca,3373.6688864345115,4,76.23567587058213
Oaxaca,7415.006922473131,7,282.37659476512493
Tamaulipas,21325.09626727334,9,633.3070237354489
Guanajuato,7285.421015025315,6,244.38777856034625
Guerrero,1737.830513102903,5,30.785528436688132
Puebla,2073.3870714467653,3,50.907114174732556
Michoacan,23844.35115888748,8,832.7935129013181
Oaxaca,3804.8962648617676,5,71.89874144105428
Guerrero,5801.464252645504,5,76.04695543345544
Jalisco,8075.348818757561,6,130.16810787732157
SLP,4449.285452688904,7,182.98689448604495
Veracruz,2406.2189216719353,6,119.52906449771689
Quintana Roo,18075.626761590047,14,438.6515932810993
Durango,17666.704556733588,7,1037.6788997293029
Oaxaca,3448.2223711499764,4,3.1494065160191913
Oaxaca,4162.156836349925,5,28.2615492081448
Guanajuato,9924.235520889368,6,214.8587949390353
Michoacan,10794.345968886844,6,344.4866658835056
Veracruz,1800.41474021978,6,40.71100085714285
Guerrero,5195.780351331361,4,42.478536205621296
Jalisco,57847.22533699027,7,148.14649615172004
Puebla,2281.0998688811187,4,111.95665828962704
Oaxaca,11126.213344866432,6,520.7965883488896
Michoacan,5754.913211099737,6,359.9926025519158
Tamaulipas,63014.42213989668,10,758.2438091073534
Puebla,1346.8932605611603,4,41.0946917165826
Queretaro,9640.923756338449,7,371.8812327246214
Veracruz,6916.0382236736,4,96.29130616029673
Nuevo Leon,10194.208615131785,10,317.84595683743123
Mexico,4849.65770471464,5,108.55883457402813
Oaxaca,8451.436013117678,4,83.35933262226185
CDMX,42704.27897122998,22,508.0888871932126
Guerrero,12770.573349525,7,402.77664838779043
Yucatan,2926.2721092989286,6,22.075798726062967
Sinaloa,13137.639230263489,7,624.0105585267789
Mexico,8631.610079395716,4,177.63181360786237
Jalisco,4965.693797989669,6,225.33813779142818
Hidalgo,16778.553850671375,6,624.4365636554447
Puebla,2949.130893365894,5,66.33559060846561
Guerrero,6485.966075392269,5,183.78870482204363
Veracruz,11477.302501701837,6,416.7548529125742
Guanajuato,12941.377914879964,7,432.1688114407398
Mexico,2647.739979272225,4,59.72849223859972
Nuevo Leon,13187.068260540791,11,443.27393463916763
Mexico,15347.182797397718,7,523.8652734597612
Yucatan,5815.389102999582,8,374.48228430706524
Veracruz,4104.843818173743,4,119.91211760525847
Veracruz,5922.809725685786,4,179.95459126222903
Nayarit,11164.964599719504,7,409.51152984982815
Zacatecas,12071.6045125946,6,321.8213241274144
CDMX,21575.222716071115,7,131.08313141759078
Chiapas,3470.65077466319,5,76.35227375778646
Chiapas,2006.780348249507,4,27.406050788954637
Puebla,8992.06294871795,4,189.23338864042933
Mexico,10385.797038232537,6,76.36786776733332
Mexico,15639.437692724394,6,795.594434432036
Mexico,16156.628420311634,7,394.1280831733926
Michoacan,6041.781623076923,4,158.43867823076926
Veracruz,15312.524661338295,7,657.3084425790445
SLP,4282.869346477831,6,119.75401821253355
Guanajuato,9500.522751871562,6,272.0486076902263
Mexico,9890.36406456883,5,208.4150398549951
Veracruz,3782.9196222352716,5,130.1255460706596
Coahuila,21750.226692322925,12,591.7371916963858
Veracruz,8450.184641475844,5,212.16568758057585
Quintana Roo,11910.723520307452,11,197.73541568219883
Guerrero,1320.0803045617174,6,6.232685599284437
Veracruz,13296.422508965285,9,401.73398293310305
Oaxaca,3030.8997708783854,6,44.78892413242714
Hidalgo,12918.583951245066,6,467.4931262327417
Veracruz,12868.824606686332,5,448.28833494062474
Guerrero,4147.01644525391,4,36.062378240839934
Mexico,4805.847633574727,5,100.39506571819582
Chiapas,12526.555361744015,6,324.7728482093744
Guerrero,2924.188044044665,5,53.336158405707195
Puebla,2995.9929425304426,4,86.48288659538659
Tlaxcala,4811.120093654636,4,134.11705606124383
Veracruz,10932.67727960242,6,1000.8944064390664
Oaxaca,8606.670297438457,6,331.7929103460195
Yucatan,8553.74530676024,7,220.41099539448436
Durango,45161.30206617379,12,1069.4346449264858
Nayarit,23687.83721988155,10,645.8206931748973
Michoacan,7982.667581360947,5,235.55983491124263
